date,OT,HUFL,HULL,MUFL,MULL,LUFL,LULL
2018-01-14 07:00:00,2.81,15.61,3.62,9.10,1.39,6.06,1.28
2018-01-14 08:00:00,3.31,13.46,4.09,9.42,2.20,4.32,1.16
2018-01-14 09:00:00,2.88,7.90,2.88,3.45,1.00,4.05,1.00
2018-01-14 10:00:00,4.50,5.36,3.15,1.39,1.56,3.72,1.19
2018-01-14 11:00:00,5.42,3.28,3.15,-1.60,1.63,4.23,1.16
2018-01-14 12:00:00,5.56,1.61,2.48,-1.49,1.10,3.69,1.07
2018-01-14 13:00:00,5.77,-1.21,3.42,-4.62,1.60,3.29,1.07
2018-01-14 14:00:00,6.68,-5.02,4.15,-8.81,2.13,3.35,1.37
2018-01-14 15:00:00,6.75,-4.82,3.55,-8.21,1.95,3.35,1.37
2018-01-14 16:00:00,7.11,9.04,3.35,4.73,1.74,3.81,1.22
2018-01-14 17:00:00,8.16,12.46,3.01,8.14,1.28,4.32,1.00
2018-01-14 18:00:00,6.47,12.99,2.88,8.67,1.24,4.45,1.13
2018-01-14 19:00:00,6.61,13.86,3.35,9.20,1.56,4.69,1.16
2018-01-14 20:00:00,5.70,12.93,3.08,8.60,1.24,4.32,1.19
2018-01-14 21:00:00,5.77,10.85,2.08,7.25,0.68,3.63,0.98
2018-01-14 22:00:00,5.98,10.92,2.95,7.18,1.46,3.26,0.85
2018-01-14 23:00:00,5.77,12.86,3.42,10.20,1.92,2.95,0.91
2018-01-15 00:00:00,5.91,12.06,2.88,8.74,1.63,2.80,0.91
2018-01-15 01:00:00,6.05,10.11,2.75,7.71,1.81,2.56,0.85
2018-01-15 02:00:00,5.98,11.79,3.62,9.13,1.95,2.50,0.76
2018-01-15 03:00:00,5.91,12.12,4.15,9.56,2.49,2.65,0.85
2018-01-15 04:00:00,5.84,11.99,3.28,9.17,2.10,2.65,1.13
2018-01-15 05:00:00,5.77,11.99,3.68,9.35,1.88,2.71,0.82
2018-01-15 06:00:00,4.64,12.06,3.15,9.03,1.67,3.05,1.00
2018-01-15 07:00:00,4.01,12.99,3.28,9.45,1.71,3.75,0.98
2018-01-15 08:00:00,4.36,12.32,3.48,8.21,1.95,3.84,1.07
2018-01-15 09:00:00,3.87,0.00,3.82,-3.59,2.27,3.53,1.37
2018-01-15 10:00:00,4.85,-6.23,3.42,-10.48,1.78,3.78,1.43
2018-01-15 11:00:00,6.12,-8.44,4.35,-13.29,1.07,3.93,1.52
2018-01-15 12:00:00,5.63,-13.60,3.28,-17.38,0.85,3.11,1.22
2018-01-15 13:00:00,6.19,-13.40,3.21,-16.84,1.63,2.92,1.10
2018-01-15 14:00:00,7.11,-10.78,3.48,-14.18,1.49,3.05,1.22
2018-01-15 15:00:00,5.98,-6.70,2.48,-9.35,0.00,2.77,1.07
2018-01-15 16:00:00,5.98,6.43,1.47,3.55,0.43,2.83,1.22
2018-01-15 17:00:00,6.33,10.72,1.88,7.11,0.60,3.90,0.82
2018-01-15 18:00:00,6.26,11.65,2.48,7.78,1.35,3.90,0.94
2018-01-15 19:00:00,6.61,12.52,2.81,8.35,1.03,3.99,1.00
2018-01-15 20:00:00,6.05,11.92,2.61,7.92,1.00,3.72,0.94
2018-01-15 21:00:00,5.42,10.98,1.94,7.57,0.14,3.41,0.98
2018-01-15 22:00:00,6.26,12.86,2.61,9.95,1.95,2.95,0.67
2018-01-15 23:00:00,5.63,15.34,4.55,12.33,3.48,2.77,0.76
2018-01-16 00:00:00,6.19,13.46,4.62,10.84,2.77,2.56,0.82
2018-01-16 01:00:00,6.82,13.73,4.89,11.30,3.02,2.35,0.88
2018-01-16 02:00:00,7.11,14.07,5.49,11.41,2.98,2.62,0.94
2018-01-16 03:00:00,7.46,13.80,4.69,11.65,3.06,2.71,0.94
2018-01-16 04:00:00,7.32,13.86,4.62,11.34,3.38,2.47,0.82
2018-01-16 05:00:00,7.60,13.53,4.62,10.77,2.59,2.56,0.88
2018-01-16 06:00:00,5.70,14.53,4.69,11.30,2.42,2.95,0.98
2018-01-16 07:00:00,5.56,13.60,3.42,10.20,2.45,3.20,1.04
2018-01-16 08:00:00,5.07,14.53,4.22,10.94,2.13,4.11,1.25
2018-01-16 09:00:00,4.92,9.24,2.68,5.72,1.24,3.32,1.10
2018-01-16 10:00:00,3.73,10.52,3.01,6.36,1.46,3.38,1.07
2018-01-16 11:00:00,5.49,9.44,2.88,5.83,1.71,3.81,0.85
2018-01-16 12:00:00,4.64,6.36,2.28,3.23,0.53,3.05,1.10
2018-01-16 13:00:00,2.81,8.44,2.95,5.05,1.71,3.32,1.25
2018-01-16 14:00:00,2.39,7.90,2.68,4.76,1.49,3.59,1.04
2018-01-16 15:00:00,3.45,10.05,2.68,5.86,0.78,3.53,1.00
2018-01-16 16:00:00,4.08,9.58,2.01,5.90,0.53,3.69,1.10
2018-01-16 17:00:00,3.59,12.26,2.68,7.99,0.82,4.45,1.04
2018-01-16 18:00:00,3.59,11.85,2.21,7.57,0.75,4.30,0.98
2018-01-16 19:00:00,4.50,11.59,2.08,7.43,0.57,4.14,0.94
2018-01-16 20:00:00,4.71,10.78,2.21,6.75,0.57,4.11,1.10
2018-01-16 21:00:00,4.78,11.52,2.01,7.96,0.96,3.50,0.98
2018-01-16 22:00:00,5.42,11.52,2.88,8.31,1.60,3.14,0.98
2018-01-16 23:00:00,3.52,13.46,4.09,10.55,2.10,3.05,0.94
2018-01-17 00:00:00,2.88,14.60,3.95,9.70,2.03,5.21,1.34
2018-01-17 01:00:00,3.45,15.61,4.55,10.63,2.59,5.06,1.28
2018-01-17 02:00:00,3.66,14.47,3.75,9.35,1.99,4.90,1.31
2018-01-17 03:00:00,4.92,15.07,4.22,10.27,2.49,4.87,1.16
2018-01-17 04:00:00,5.70,15.07,4.09,9.77,1.92,4.90,1.19
2018-01-17 05:00:00,6.05,15.81,4.15,10.59,2.17,5.15,1.19
2018-01-17 06:00:00,6.61,15.27,3.75,9.74,2.03,5.42,1.22
2018-01-17 07:00:00,5.98,16.54,4.35,10.80,1.95,5.85,1.34
2018-01-17 08:00:00,5.49,13.53,3.88,9.31,1.71,3.96,1.37
2018-01-17 09:00:00,6.40,10.65,3.88,7.00,2.20,3.38,0.94
2018-01-17 10:00:00,6.96,7.64,3.82,4.01,1.81,3.29,1.28
2018-01-17 11:00:00,7.11,9.65,4.15,5.33,2.17,3.84,1.07
2018-01-17 12:00:00,6.19,2.14,1.14,-1.10,-0.53,3.23,1.13
2018-01-17 13:00:00,5.28,2.34,2.48,-1.39,0.82,3.32,1.07
2018-01-17 14:00:00,4.92,4.62,2.61,1.56,1.56,3.38,1.31
2018-01-17 15:00:00,5.77,3.42,2.34,0.32,0.85,3.29,1.16
2018-01-17 16:00:00,6.47,6.43,2.55,4.01,1.42,3.96,1.46
2018-01-17 17:00:00,5.84,12.32,3.01,7.89,0.92,4.48,1.28
2018-01-17 18:00:00,5.07,11.72,2.34,7.68,0.68,3.96,0.98
2018-01-17 19:00:00,4.85,12.46,1.88,8.42,0.43,4.08,0.88
2018-01-17 20:00:00,5.21,11.92,1.81,7.89,0.25,3.96,0.98
2018-01-17 21:00:00,5.63,10.45,1.07,7.57,-0.14,3.38,0.88
2018-01-17 22:00:00,5.07,12.12,3.15,8.56,1.07,3.41,1.10
2018-01-17 23:00:00,4.99,12.86,3.75,9.59,2.13,3.17,1.00
2018-01-18 00:00:00,4.57,11.59,3.01,8.78,1.78,2.83,0.94
2018-01-18 01:00:00,4.71,12.32,3.62,9.49,2.27,2.56,0.76
2018-01-18 02:00:00,4.57,11.79,3.82,9.38,2.24,2.47,0.76
2018-01-18 03:00:00,4.36,10.92,3.42,8.31,1.71,2.44,0.73
2018-01-18 04:00:00,4.08,11.65,3.15,9.20,2.06,2.38,0.73
2018-01-18 05:00:00,4.29,11.59,3.35,8.99,1.81,2.74,0.76
2018-01-18 06:00:00,3.87,10.38,2.34,7.36,0.96,2.98,0.85
2018-01-18 07:00:00,4.29,12.79,3.42,9.20,2.03,3.26,0.67
2018-01-18 08:00:00,4.29,12.93,3.55,8.95,2.35,3.78,0.88
2018-01-18 09:00:00,4.29,9.58,2.95,6.01,1.42,3.41,1.28
2018-01-18 10:00:00,4.15,6.09,2.95,3.45,2.10,3.38,0.91
2018-01-18 11:00:00,4.29,8.17,3.82,4.26,1.88,4.05,1.22
2018-01-18 12:00:00,3.80,5.02,2.14,1.63,0.14,3.53,1.16
2018-01-18 13:00:00,4.29,-0.20,2.68,-3.73,1.14,3.81,1.52
2018-01-18 14:00:00,4.50,7.70,3.21,3.98,1.24,3.38,1.31
2018-01-18 15:00:00,4.22,8.44,2.61,5.01,1.00,3.78,1.16
2018-01-18 16:00:00,4.50,11.19,2.21,7.36,0.89,3.90,0.98
2018-01-18 17:00:00,4.57,12.73,2.48,8.67,0.71,4.11,0.76
2018-01-18 18:00:00,4.71,12.32,2.48,8.07,0.89,4.30,1.07
2018-01-18 19:00:00,3.80,12.59,2.55,8.53,1.03,3.99,0.85
2018-01-18 20:00:00,3.73,11.79,2.48,7.96,0.92,3.84,0.82
2018-01-18 21:00:00,3.87,10.85,1.21,8.14,0.39,3.32,0.73
2018-01-18 22:00:00,4.43,12.12,3.42,8.81,1.53,2.83,0.67
2018-01-18 23:00:00,4.64,14.40,4.15,9.06,2.10,5.24,1.28
2018-01-19 00:00:00,4.99,15.07,4.62,9.56,1.99,4.93,1.22
2018-01-19 01:00:00,4.57,14.07,3.48,8.95,1.71,4.57,1.16
2018-01-19 02:00:00,4.99,13.60,3.62,8.95,1.71,4.75,1.52
2018-01-19 03:00:00,4.92,14.27,3.82,8.85,1.92,4.78,1.22
2018-01-19 04:00:00,5.14,13.86,3.75,9.27,2.10,4.60,1.13
2018-01-19 05:00:00,5.35,14.00,3.95,8.74,2.13,4.87,1.16
2018-01-19 06:00:00,5.35,14.33,3.68,8.99,1.60,4.93,1.10
2018-01-19 07:00:00,5.91,16.41,3.82,10.38,2.24,5.85,1.31
2018-01-19 08:00:00,5.98,16.75,4.62,10.09,2.49,6.24,1.46
2018-01-19 09:00:00,4.78,12.73,3.88,9.35,2.52,3.75,1.25
2018-01-19 10:00:00,5.21,13.46,4.22,9.06,2.45,3.75,1.13
2018-01-19 11:00:00,5.42,10.11,2.68,6.61,0.43,4.14,1.13
2018-01-19 12:00:00,6.26,9.44,1.54,5.76,0.07,3.17,0.94
2018-01-19 13:00:00,6.61,10.11,3.42,6.32,1.81,3.87,1.28
2018-01-19 14:00:00,5.98,5.29,2.88,1.99,1.53,3.47,1.19
2018-01-19 15:00:00,6.26,7.84,2.21,4.19,0.78,3.59,1.28
2018-01-19 16:00:00,6.54,9.11,2.01,5.33,0.64,3.81,1.10
2018-01-19 17:00:00,6.96,11.65,2.68,7.32,0.96,4.42,1.13
2018-01-19 18:00:00,6.05,11.65,2.21,7.43,0.75,4.17,0.85
2018-01-19 19:00:00,6.05,11.79,2.21,7.71,0.75,4.08,0.85
2018-01-19 20:00:00,6.12,10.85,1.88,7.32,0.78,3.53,0.70
2018-01-19 21:00:00,5.98,9.91,0.74,6.93,-0.25,2.98,0.70
2018-01-19 22:00:00,5.91,11.85,2.48,8.88,1.24,3.32,1.16
2018-01-19 23:00:00,6.26,12.93,3.15,10.02,1.78,2.89,0.91
2018-01-20 00:00:00,5.70,14.47,3.55,9.49,1.67,4.97,1.25
2018-01-20 01:00:00,6.40,14.53,4.09,9.74,2.10,4.78,1.28
2018-01-20 02:00:00,6.12,13.66,4.15,9.49,2.49,4.45,1.10
2018-01-20 03:00:00,5.91,13.93,4.22,9.63,1.92,4.54,1.13
2018-01-20 04:00:00,5.49,14.47,4.09,9.31,1.99,4.72,1.10
2018-01-20 05:00:00,6.12,13.93,4.22,8.95,1.95,4.78,1.22
2018-01-20 06:00:00,5.91,14.40,3.75,8.81,1.46,5.21,1.28
2018-01-20 07:00:00,5.42,14.74,3.42,9.13,1.63,5.85,1.31
2018-01-20 08:00:00,5.21,14.47,4.35,10.02,1.78,4.08,1.13
2018-01-20 09:00:00,5.14,9.11,2.14,5.44,0.82,3.63,1.07
2018-01-20 10:00:00,4.71,5.89,2.28,2.24,1.07,3.53,1.04
2018-01-20 11:00:00,4.50,6.23,2.81,1.88,1.17,3.90,1.25
2018-01-20 12:00:00,4.92,7.30,2.28,4.30,0.89,3.17,1.04
2018-01-20 13:00:00,4.92,8.24,2.41,4.05,1.28,3.47,1.10
2018-01-20 14:00:00,4.99,6.83,3.01,3.20,1.14,3.41,1.00
2018-01-20 15:00:00,4.71,6.63,3.21,3.38,1.42,3.32,0.94
2018-01-20 16:00:00,4.99,10.72,2.81,7.36,1.03,3.69,1.25
2018-01-20 17:00:00,4.85,13.13,2.14,8.74,0.89,4.48,1.43
2018-01-20 18:00:00,5.21,12.59,2.75,8.21,1.17,4.45,0.94
2018-01-20 19:00:00,5.35,13.13,2.21,8.53,1.24,4.26,1.22
2018-01-20 20:00:00,5.70,11.25,2.34,7.28,0.78,3.99,0.94
2018-01-20 21:00:00,5.77,12.06,2.01,8.39,0.68,3.63,1.00
2018-01-20 22:00:00,5.98,11.99,2.41,8.46,1.07,3.17,0.91
2018-01-20 23:00:00,5.63,13.80,4.22,10.94,2.45,2.77,0.73
2018-01-21 00:00:00,5.42,14.33,4.62,11.51,3.13,2.80,0.70
2018-01-21 01:00:00,5.77,13.86,4.55,10.98,2.91,2.47,0.64
2018-01-21 02:00:00,5.70,12.73,4.35,10.91,2.81,2.19,0.61
2018-01-21 03:00:00,5.35,11.72,3.95,9.91,2.84,2.16,0.58
2018-01-21 04:00:00,4.92,13.40,4.29,10.41,2.88,2.32,0.61
2018-01-21 05:00:00,4.78,12.66,4.09,10.02,2.31,2.92,0.85
2018-01-21 06:00:00,4.57,11.59,3.01,8.28,1.10,3.20,0.88
2018-01-21 07:00:00,4.15,13.86,3.62,10.45,1.78,3.75,0.82
2018-01-21 08:00:00,4.50,14.67,3.68,10.63,2.20,4.08,0.98
2018-01-21 09:00:00,4.85,9.11,2.68,5.22,0.64,3.44,1.07
2018-01-21 10:00:00,4.50,8.51,2.81,4.34,1.63,3.81,1.16
2018-01-21 11:00:00,4.57,10.25,3.28,5.83,1.49,4.11,1.28
2018-01-21 12:00:00,4.29,8.71,2.68,5.40,1.10,3.63,1.00
2018-01-21 13:00:00,5.07,11.19,3.28,6.68,1.56,4.30,1.25
2018-01-21 14:00:00,3.87,10.72,3.35,6.61,1.78,4.14,1.40
2018-01-21 15:00:00,4.15,10.11,3.01,6.18,0.78,3.96,1.22
2018-01-21 16:00:00,3.66,11.45,2.88,7.11,0.96,4.14,0.94
2018-01-21 17:00:00,2.18,12.46,2.34,7.85,0.82,4.60,0.85
2018-01-21 18:00:00,2.60,12.93,2.55,7.85,0.78,4.99,1.16
2018-01-21 19:00:00,2.53,12.12,2.28,7.85,0.82,4.36,0.85
2018-01-21 20:00:00,3.24,11.25,2.08,7.25,0.75,3.96,0.79
2018-01-21 21:00:00,4.71,11.19,1.00,8.24,0.25,3.29,0.64
2018-01-21 22:00:00,4.78,11.25,2.14,7.92,1.00,2.98,0.58
2018-01-21 23:00:00,5.28,13.73,3.55,10.63,2.42,2.77,0.55
2018-01-22 00:00:00,5.84,13.19,3.55,10.94,2.49,2.38,0.49
2018-01-22 01:00:00,5.77,12.99,3.21,10.70,2.38,2.38,0.52
2018-01-22 02:00:00,5.56,12.12,3.68,9.95,2.56,2.22,0.49
2018-01-22 03:00:00,4.50,12.86,4.09,10.52,2.38,2.04,0.43
2018-01-22 04:00:00,4.71,12.59,4.02,9.95,2.03,2.13,0.55
2018-01-22 05:00:00,4.99,12.32,3.01,9.27,1.99,2.74,0.67
2018-01-22 06:00:00,3.52,14.13,3.95,10.91,2.24,3.23,0.73
2018-01-22 07:00:00,3.66,15.20,4.49,11.41,2.06,4.20,0.91
2018-01-22 08:00:00,3.59,14.94,4.49,10.59,2.24,4.63,1.25
2018-01-22 09:00:00,4.99,8.24,2.08,3.91,0.85,4.05,1.13
2018-01-22 10:00:00,5.49,6.63,2.95,1.63,1.10,4.23,1.49
2018-01-22 11:00:00,5.77,8.44,2.95,3.52,0.96,4.60,1.16
2018-01-22 12:00:00,6.12,5.63,2.34,1.49,0.64,3.78,1.10
2018-01-22 13:00:00,5.07,-2.48,2.08,-6.75,0.96,3.93,1.19
2018-01-22 14:00:00,5.07,-2.81,3.28,-7.25,1.71,3.84,1.37
2018-01-22 15:00:00,5.49,-1.41,2.41,-5.47,0.68,3.47,1.40
2018-01-22 16:00:00,5.35,3.68,1.61,0.64,0.39,3.56,0.64
2018-01-22 17:00:00,5.70,9.85,1.41,6.04,0.32,3.90,0.73
2018-01-22 18:00:00,5.49,11.12,1.67,7.18,0.60,4.17,0.61
2018-01-22 19:00:00,5.28,11.92,1.81,7.68,0.57,4.20,0.64
2018-01-22 20:00:00,5.35,11.39,1.74,7.46,0.57,3.99,0.64
2018-01-22 21:00:00,4.92,10.78,0.60,7.07,-0.57,3.53,0.73
2018-01-22 22:00:00,4.71,11.05,1.61,8.17,0.57,2.98,0.67
2018-01-22 23:00:00,4.99,12.52,2.48,9.70,1.03,2.80,0.61
2018-01-23 00:00:00,5.07,12.79,3.15,10.09,1.92,2.71,0.67
2018-01-23 01:00:00,4.78,11.92,3.95,9.59,2.31,2.38,0.61
2018-01-23 02:00:00,4.43,13.06,4.15,11.05,2.59,2.35,0.61
2018-01-23 03:00:00,3.24,13.06,3.42,10.59,2.77,2.32,0.49
2018-01-23 04:00:00,4.43,12.79,3.82,10.16,2.70,2.59,0.58
2018-01-23 05:00:00,2.32,12.26,3.21,9.17,2.45,2.77,0.67
2018-01-23 06:00:00,1.69,12.26,3.68,9.77,1.74,3.17,0.70
2018-01-23 07:00:00,2.04,15.47,4.29,11.27,2.31,3.90,0.82
2018-01-23 08:00:00,3.73,14.80,5.16,10.16,2.81,4.57,1.31
2018-01-23 09:00:00,2.60,12.26,4.22,8.24,2.49,3.78,1.04
2018-01-23 10:00:00,2.67,11.65,4.35,6.72,2.17,4.75,1.37
2018-01-23 11:00:00,2.53,9.91,4.02,5.01,2.70,4.63,1.31
2018-01-23 12:00:00,2.67,6.50,2.21,2.84,0.75,4.11,1.16
2018-01-23 13:00:00,3.03,10.25,3.21,6.47,1.92,4.17,0.98
2018-01-23 14:00:00,3.17,10.31,4.09,6.50,2.45,3.90,0.91
2018-01-23 15:00:00,2.39,12.52,3.21,7.89,1.85,4.02,1.04
2018-01-23 16:00:00,2.88,13.33,3.01,9.13,1.53,4.30,1.04
2018-01-23 17:00:00,2.39,16.68,4.09,11.65,2.24,4.97,1.13
2018-01-23 18:00:00,2.04,15.27,3.15,10.31,1.53,5.06,1.10
2018-01-23 19:00:00,2.04,14.53,2.48,9.42,0.82,5.12,1.00
2018-01-23 20:00:00,2.04,13.33,2.41,8.99,0.78,4.36,0.82
2018-01-23 21:00:00,1.83,11.99,1.81,7.85,1.03,3.93,0.79
2018-01-23 22:00:00,1.97,10.65,2.21,6.75,0.78,3.32,0.70
2018-01-23 23:00:00,2.04,11.79,3.28,8.78,1.60,3.35,0.73
2018-01-24 00:00:00,1.62,13.46,2.75,8.10,1.28,5.30,1.00
2018-01-24 01:00:00,1.48,13.60,3.68,8.10,1.67,5.45,1.16
2018-01-24 02:00:00,1.27,14.00,4.15,8.64,1.85,5.33,1.13
2018-01-24 03:00:00,0.92,14.00,3.35,8.17,1.67,5.24,1.22
2018-01-24 04:00:00,0.92,13.73,2.95,8.67,1.85,5.18,1.07
2018-01-24 05:00:00,1.13,12.79,3.35,7.11,1.32,5.18,1.04
2018-01-24 06:00:00,0.77,13.40,2.68,7.60,1.03,5.60,1.07
2018-01-24 07:00:00,0.42,14.94,3.48,7.89,1.14,6.52,1.31
2018-01-24 08:00:00,0.00,13.66,3.42,8.88,1.63,4.75,1.16
2018-01-24 09:00:00,0.00,12.86,3.75,7.82,1.78,4.48,1.13
2018-01-24 10:00:00,0.00,11.59,3.08,7.43,1.78,4.02,1.00
2018-01-24 11:00:00,0.00,13.19,3.68,8.53,1.92,4.84,1.16
2018-01-24 12:00:00,0.00,12.66,2.95,8.42,1.99,4.51,0.98
2018-01-24 13:00:00,0.00,11.59,3.48,6.97,2.03,4.51,1.37
2018-01-24 14:00:00,0.00,11.85,3.48,7.96,1.71,4.57,0.94
2018-01-24 15:00:00,-0.99,13.73,3.35,9.03,1.46,4.63,1.25
2018-01-24 16:00:00,-1.34,13.86,3.21,8.81,1.35,4.87,1.04
2018-01-24 17:00:00,-1.13,15.67,3.21,10.31,1.42,5.39,1.04
2018-01-24 18:00:00,-0.84,15.87,3.01,10.06,1.14,5.82,1.07
2018-01-24 19:00:00,0.00,16.14,3.15,10.48,1.07,5.73,1.13
2018-01-24 20:00:00,-0.84,14.87,2.88,9.67,0.96,5.30,1.16
2018-01-24 21:00:00,-1.62,13.66,1.47,8.95,-0.14,4.75,1.13
2018-01-24 22:00:00,-2.11,14.94,2.81,9.98,1.17,4.51,1.25
2018-01-24 23:00:00,-1.62,16.01,4.62,12.15,2.38,3.93,0.85
2018-01-25 00:00:00,-1.27,16.01,4.15,10.52,1.95,5.88,1.34
2018-01-25 01:00:00,-1.90,15.61,4.42,10.38,2.31,5.60,1.37
2018-01-25 02:00:00,-2.04,15.34,3.62,10.41,2.20,5.15,1.16
2018-01-25 03:00:00,-2.32,16.68,4.22,10.94,2.49,5.12,1.10
2018-01-25 04:00:00,-1.83,17.01,4.96,11.48,2.98,4.99,1.10
2018-01-25 05:00:00,-1.62,16.34,4.35,10.73,2.27,5.12,1.13
2018-01-25 06:00:00,-2.46,16.01,3.21,10.16,1.28,5.33,1.19
2018-01-25 07:00:00,-2.46,16.81,4.02,10.84,1.95,5.66,1.07
2018-01-25 08:00:00,-2.18,15.81,3.35,11.44,2.10,4.63,1.00
2018-01-25 09:00:00,-2.32,15.07,3.21,10.48,1.28,4.51,1.00
2018-01-25 10:00:00,-2.39,12.86,2.75,8.14,1.10,4.78,1.07
2018-01-25 11:00:00,-2.81,15.47,3.08,10.59,1.88,5.03,0.85
2018-01-25 12:00:00,-2.74,14.00,3.28,9.67,1.10,4.57,0.76
2018-01-25 13:00:00,-3.03,15.47,3.15,10.27,1.42,4.63,0.82
2018-01-25 14:00:00,-2.46,14.80,2.95,10.34,1.49,4.66,0.88
2018-01-25 15:00:00,-3.10,15.34,3.35,10.66,1.88,4.78,1.04
2018-01-25 16:00:00,-2.88,16.14,3.62,11.09,1.88,5.03,0.98
2018-01-25 17:00:00,-2.39,16.68,3.55,11.16,1.46,5.42,0.94
2018-01-25 18:00:00,-3.10,16.41,3.15,10.91,1.14,5.64,0.98
2018-01-25 19:00:00,-3.03,16.75,3.15,11.80,1.78,5.03,0.67
2018-01-25 20:00:00,-2.95,15.07,2.55,10.66,1.46,4.57,0.64
2018-01-25 21:00:00,-1.69,12.73,2.01,9.13,0.68,3.90,0.61
2018-01-25 22:00:00,-1.62,11.05,1.34,7.68,0.32,3.35,0.55
2018-01-25 23:00:00,-1.34,11.92,2.48,8.95,1.03,3.05,0.58
2018-01-26 00:00:00,-1.62,11.05,2.41,7.68,1.03,2.74,0.49
2018-01-26 01:00:00,-1.55,10.52,2.48,7.82,1.32,2.53,0.49
2018-01-26 02:00:00,-1.90,11.19,2.08,8.21,1.28,2.44,0.49
2018-01-26 03:00:00,-1.90,10.92,2.61,8.21,1.28,2.41,0.49
2018-01-26 04:00:00,-1.90,10.18,1.81,7.96,1.24,2.35,0.52
2018-01-26 05:00:00,-1.62,10.38,1.67,7.89,0.96,2.50,0.52
2018-01-26 06:00:00,-0.84,9.18,1.27,6.40,0.32,2.71,0.55
2018-01-26 07:00:00,-1.27,10.65,1.88,7.14,0.75,3.08,0.55
2018-01-26 08:00:00,-1.13,13.33,2.48,9.10,1.10,3.87,0.61
2018-01-26 09:00:00,-1.05,13.06,2.48,8.64,0.68,3.90,0.64
2018-01-26 10:00:00,0.00,12.32,2.55,8.53,0.82,4.02,0.64
2018-01-26 11:00:00,-1.34,13.80,2.14,9.35,0.78,4.48,0.67
2018-01-26 12:00:00,-0.56,11.59,1.74,7.78,0.60,3.99,0.64
2018-01-26 13:00:00,0.00,12.59,2.75,8.17,1.81,4.20,0.76
2018-01-26 14:00:00,0.00,12.46,3.01,7.64,1.24,4.20,0.85
2018-01-26 15:00:00,0.00,10.72,2.68,6.72,1.21,4.39,0.98
2018-01-26 16:00:00,0.00,12.12,1.94,7.68,0.60,4.36,0.82
2018-01-26 17:00:00,0.00,15.20,2.48,10.45,1.03,5.24,1.07
2018-01-26 18:00:00,0.00,15.61,2.48,10.48,0.85,5.12,0.76
2018-01-26 19:00:00,0.49,16.41,2.21,11.23,0.60,5.21,0.67
2018-01-26 20:00:00,0.84,15.00,1.88,10.16,0.39,4.69,0.67
2018-01-26 21:00:00,0.00,15.27,2.21,11.19,0.78,4.17,0.64
2018-01-26 22:00:00,0.00,14.53,2.61,10.45,1.21,3.50,0.58
2018-01-26 23:00:00,0.00,13.40,1.88,10.59,1.74,2.95,0.52
2018-01-27 00:00:00,0.00,12.46,2.68,9.27,1.10,2.65,0.46
2018-01-27 01:00:00,0.00,11.79,2.68,9.17,1.63,2.38,0.52
2018-01-27 02:00:00,0.00,11.45,1.94,8.64,0.85,2.28,0.49
2018-01-27 03:00:00,-0.63,12.06,3.15,9.84,1.78,2.22,0.43
2018-01-27 04:00:00,-0.63,11.25,2.75,9.10,1.60,2.13,0.37
2018-01-27 05:00:00,-0.70,12.06,2.81,9.13,1.32,2.25,0.46
2018-01-27 06:00:00,-1.27,11.39,1.67,8.24,0.71,2.53,0.49
2018-01-27 07:00:00,-2.04,13.13,2.75,9.88,1.32,2.98,0.52
2018-01-27 08:00:00,-2.46,15.34,3.35,11.23,1.63,3.78,0.52
2018-01-27 09:00:00,-3.73,14.80,2.55,10.59,0.89,4.05,0.58
2018-01-27 10:00:00,-3.38,14.87,2.61,10.31,1.21,4.54,0.67
2018-01-27 11:00:00,-3.24,16.68,3.42,11.12,0.96,4.93,0.67
2018-01-27 12:00:00,-3.31,15.20,2.81,10.45,1.39,4.48,0.64
2018-01-27 13:00:00,-3.10,14.53,2.95,10.41,1.71,4.51,0.64
2018-01-27 14:00:00,-2.67,15.14,3.01,10.41,1.32,4.48,0.70
2018-01-27 15:00:00,-1.97,14.40,2.75,10.02,1.00,4.48,0.70
2018-01-27 16:00:00,-2.11,14.94,2.61,10.16,1.14,4.75,0.70
2018-01-27 17:00:00,-1.20,16.28,2.75,10.98,1.14,5.27,0.67
2018-01-27 18:00:00,-1.13,16.14,3.15,10.66,1.35,5.21,0.67
2018-01-27 19:00:00,0.00,15.81,2.81,10.84,1.24,5.03,0.64
2018-01-27 20:00:00,0.00,14.80,2.55,10.23,1.24,4.57,0.61
2018-01-27 21:00:00,0.00,12.99,1.54,8.95,0.28,4.02,0.61
2018-01-27 22:00:00,0.00,11.99,1.88,8.31,1.03,3.35,0.58
2018-01-27 23:00:00,0.00,11.79,1.74,8.71,0.92,2.89,0.52
2018-01-28 00:00:00,0.00,10.25,2.34,7.71,1.03,2.56,0.49
2018-01-28 01:00:00,-0.77,9.85,2.14,7.78,1.32,2.32,0.43
2018-01-28 02:00:00,-0.77,9.85,2.08,7.18,1.00,2.19,0.43
2018-01-28 03:00:00,-0.92,9.78,2.01,6.89,0.64,2.19,0.43
2018-01-28 04:00:00,-0.84,8.98,1.21,6.82,0.28,2.16,0.40
2018-01-28 05:00:00,-1.34,9.58,1.74,6.82,0.75,2.28,0.46
2018-01-28 06:00:00,-0.92,9.38,1.21,6.89,0.43,2.35,0.46
2018-01-28 07:00:00,-0.92,10.25,1.54,7.39,0.85,2.86,0.49
2018-01-28 08:00:00,-1.20,12.86,2.01,8.71,0.89,3.69,0.55
